@relation D__weibo_category9_hasNISegment

@attribute text string
@attribute @@class@@ {体育,军事,历史,时事,汽车,电影,科技,综艺娱乐,美食}

@data
' 乔布 斯 神 预测 马化腾 马云 肯定 乔布斯 视频 做 通讯 电 商',科技
' 不用 花 一分 钱 轻松 治 腰椎病 统计 中国 平均 腰椎病 教 套 缓解 预防 腰椎病 操 实用 动作 图 中 详细 做 全球健身中心 全球健身中心 秒 拍 视频',综艺娱乐
' 澳做法 柠檬 汽车 露 玛嘉烈 蛋挞 恒 友 咖喱 鬼 旋 民间 蛋糕 隐藏 小巷 深处 路 懒得 瞄 眼 上次 行 标志性 景区 兴趣 逛 吃 逛 吃 感觉 冰淇淋 吃 完 转战 玛嘉烈 蛋挞 安德鲁 离婚 排队 汽车身 走 好吃 东西 排队 排',美食
' 罗纳尔多 内马尔 梅西 C罗 名 现象 级 球员 苏 亚 雷斯 算',体育
' jetfight2000 珠 海航 展 满载 PL PL 空空导弹 201X 号 涉 密 战斗机 正 迎面 滑',军事
' 短 短 直直播 聊聊 泰国 国王 驾崩 档子 事 包括 宫斗 真的 发生 外国 游客 入乡随俗 守孝 泰国 经济 影响',历史
' 法官 抓 赖 反 袭 遭 围攻 小时 广东 惠城区 法院 工作 人员 实施 时 赖 态度 恶劣 蛮横 拒绝 妻子 煽动 名 工人 闹事 老爷子 暴力 袭 警 实施 干警 轻微 伤 围攻 小时 实施 人员 得以 离开 一手 video 秒 拍 视频 秒 拍 录制',时事
' 志 夜 聊 款 汽车 眼神 灯 犀利',汽车
' 欧盟 电 影展 成都 济南 深圳 上海 排 片 表 新好吃出炉 北京 地区 火爆 购票 态势 真的 售 罄 影迷 朋友 提 早 做 观 影 计划 错过 心仪 电影 影展 举办 确实 承认 片子 质量 高 不行 身 处 电影节 前线 美妙 错觉 欧盟电影展',电影
' LightGBM fast distributed gradient boosting framework LightGBM 微 软 开 源 快速 分布式 高性能 梯度 推进 GBDT GBRT GBM MART 框架 决策 树 算法 用以 排序 分类 机器学习',科技
' Lion 狮子 合唱团 蕭 敬 騰 FB 直直播 獅 子 滿 月 蕭 主 直播 說 戴 牙 套 畢 業 昨天 橋 球 撞 影 響 點 心情 介 紹 包 包 戴 項 鍊 還 催眠 蕭 敬 騰 帥 後 蕭 師 謝 謝 支持 獅 子 們 會 繼 續 努力 L20161017 蕭 敬 騰 FB 直直播 獅 子 滿 月 土豆',综艺娱乐
' 清蒸鲈鱼 好吃 香 肉 嫩 可口 美食 做法 简单',美食
' 克利夫兰 骑士 ESPN 报道 阿克伦市 近日 更换 市中心 悬挂 詹姆斯 巨幅 海报 原有 海报 周一 撤 新 换 海报 尺寸 小于 原 海报 詹姆斯 球衣 添加 象征 总 冠军 奥布莱恩 杯 标志 以此 纪念 詹姆斯 克利夫兰 带来 第一 座 总 冠军',体育
' 搬运 段 历史 影像 抗战 时期 美国 培训 国 军 司机',军事
' 精彩 文章 钱学森 斤 亩 公案 始末 粮食 亩产 斤 推算 正确 几十 年 前 中国 批审理 过时 当年 日本 房价 崩溃 生活 变 惨 基督教 传教士 中国 建立 名牌 大学 告诉 孩子 贵族 精神 精彩 加 号 zhujiu18',历史
' 走进 尼克松 总统 图书馆 美国 尼克松 总统 图书馆 耗资 1500万 美元 升级 改开发 公众 开放 尼克松 总统 毛泽东 主席 周恩来 市长 打开 中 美 交往 大做法 美国 前 国务卿 基辛格 中国 驻 美国 大使 崔天凯 做 剪彩 仪式 中国日报 秒 拍 视频',时事
' 沈阳 冷 帽子 沈阳YM李姐 一鸣陈思宇 老贝贝啊',汽车
' 惊 情 四百 年 弗朗西斯 福特 科波拉 执导 加里 奥 德 曼 薇 诺娜 瑞 德 基 努 李 维 斯 主演 电影 改编 布拉姆 斯托克 经典 吸血鬼 小说 德古拉 讲述 伯爵 吸血鬼 最终 救赎 故事 电影 文学 导演 诡异 色彩 漆黑 背景 人性 丑恶 生动 刻画 线 吸血鬼 经典 惊 情 四百 年 码 版 720P 度',电影
' 渐渐 发现 熬夜 困 心中 期待 牵挂 东西 迟迟 感觉 一秒 惊喜 也许 孤独 惯 幸福 晚 睡',科技
' 識 貨 試 納 豆 早 霸王 識 貨 試 食 納 豆',综艺娱乐
' 美食 榜 西安 吃 西安 事 仔细 想 西安 好吃 家做法口 西安 吃 东西 精髓 藏 巷子 里 藏 宵 夜 青铜路 烧烤 摊 里 数据 统计 西安 伙计 西安 座 吃 城市 详情 戳 西安 全国 吃 城市 哥 不服 西安 深夜 正 能量',美食
' 距离 新 比赛季 剩 天 想念 湖 号 GoLakers',体育
' 期待 下期 COMBAT 杂志 SEMAPO GEAR 精选 特辑',军事
' 钱穆 子夏教 于西河 西 河 卫地 实 东河 鲁 西河 非 魏 西 河 谱',历史
' 产业 政策 讨论 产业 政策 宏观政策 制度 变革 唐世平 中国 经济 增长 宏观政策 制度 重点 产业 政策 支撑 应 清醒 厚此薄彼 产业 政策 讨论 产业 政策 宏观政策 制度 变革',时事
' 两口子 在家 无聊 时 干',汽车
' 泽维尔 多兰 电影 合集 收藏 杀 妻子 高 分 亲情 温馨 同性 杀 妻子 戛纳 项 妈咪 双面 劳伦斯 幻想 爱 微妙 同性 幻想 爱 Les amours imaginair 汤姆 农场 旅行 学校 男孩 电影 学校 男孩 College Boy Indochine 阿黛尔 你好 Adele Hello 无恙 mrp 翻译 中 英 大熊猫 歌 剧情 大熊猫 歌 爱 幻象 Elephant Song 殉难',电影
' Doing Data Science Right Instacart 主管 数据 人工智能 VP LinkedIn 前 工程 总监 两 分享 创业 公司 做 数据 人工智能 建议 数据 人工智能 等于 数据 大部分 创业 公司 短暂 生命 里 数据 回 事 简评 原 链 湾 区 日报',科技
' 贾玲 陈赫 作品 实力 搞 笑 卧槽 太 走 心 时间 长 建议 先 马 蜜汁 笑 点',综艺娱乐
' 孔雀 开屏 清蒸鱼 好吃嫩 滋 味儿 蒸 制 过程 中 完美 保留 吃 口 好吃美 差点 舌头 吞 好吃 爆 颜值 超高',美食
' 火箭 队 训练 营 精彩 镜头 回顾',体育
' DH 苦',军事
' 杨家将 呼 家 包 青天 三侠五义 讲 奇葩 衙内 杂剧 宋代 时代 背景 讲 宋朝 故事 旗号 故事 元 明清 文人 编开发 文 特别 喜欢 编排 宋朝 故事',历史
' 微 感动 想 先 救人 近日 浙江 海宁 轮 电瓶汽车 坠 河 两 困 汽车 锄 岁 老伯 俞纪男 见状 救 次 跳 水 奋力 汽车 两 救 最终 两 脱险 身亡 事后 发现 右手受伤 流血 俞 老伯 受 伤 想 先 救人 善良 央视 记者 赵奕',时事
' Dodge Charger 紫气东 骚 骚 骚 跑汽车 资讯 汽汽车 改装 资讯 跑汽车 改装',汽车
' 小莫 电影 解说 第十五 期 霸王别姬 中国 电影 超越 巅峰 人生 经典 回味 段 旷 世 悲 恋 老爷子 风华',电影
' 苹果公司 暂时 取消 开发 汽车 计划 转向 自动驾驶系统 苹果 修改 电动 汽汽车 Project Titan 短期 计划 暂时 放弃 开发 汽汽车 苹果 大幅 缩减 汽汽车 计划 原有 约 月 数百 安排 辞退 主动 离职 关注 点 转向 开发 自动驾驶系统 苹果 现 汽汽车 制开发商 合作',科技
' 宋智孝 老婆 周 墙 JTBC 电影 电影 非首脑会谈 E120 预告 下集 嘉宾 宋智孝 韩国 时间 晚上 放 送 期待 智 孝 欧 尼 舌战 群 儒',综艺娱乐
' 饺子 包 法 学 拿走 谢 手 残 遍',美食
' 顶级 足球 语境 里 空间 时间 容错 率 吝啬 凌晨 双 红 态势 闷 场 透不过气 战 微小 疏忽 致命 后果 综合 格斗 笼子 中 一秒 度 秒 年 竞技 难度 伊布 博格巴 环境 里',体育
' 国际 形势 配合 期 明天 聊 神 舟 问 天',军事
' 环保 互联 分享 物 智能 对接 填补 公里 交通 空白 汽汽车 开启 魔 摩拜 旅',历史
' 新闻 早 习 平 昨日 电贺 神 舟 十一 号 发射 成功 日 结束 柬埔寨 孟加拉人民共和国 国事 访问 做 印度 果 金砖国家 识破导人 第十一 次 遇 国家 主席 习近平 回 京 昨日 青海玉树州杂多县 发生 级地震 暂 人员伤亡文章 新闻 早',时事
' 汽汽车 日常 TOYOTA',汽车
' 韦 斯 安德森 导演 电影 作品集 电影 线 布达佩斯 饭店 蓝 1080P 布达佩斯 饭店 剧情 喜 了不起 狐狸 爸爸 1080P 喜剧 电影 家庭 冒险 了不起 狐 穿越 大吉岭 720P 生活 剧情 穿越 大吉岭 月 升 王国 剧情 爱情 月 升 王国 中 英 双 语 天 族 BD 鈥 080P 喜剧 家庭 天才 族 韦 青春 年少 韦 斯安 德 森 作品 喜剧 爱情 青 瓶装 火箭',电影
' 套 手 绘 涂鸦 轻松 教 绘制 可爱 表情 手 绘 涂鸦 记录 手 帐 制作 表情包 同学 表情 绘制 无从下手 几百 可爱 表情 中 找寻 灵感 轻松 绘制 可爱 表情',科技
' 瞎 直播 直直播 李 锦 鉴 直直播 APP记载 地址 重庆',综艺娱乐
' 馃 嵎 红 酒 知识 箱 词 箱 红 酒 瓶 相当于 酒 中 沉淀 可怕 赋予 酒 优秀 特质 太 纠结 酒杯 开 瓶 葡萄酒 瓶 中 呼吸 作用 年份 酒 选用 醒酒 器 选 酒 时 询问 侍 酒 师 螺旋 盖 酒 品质 差',美食
' 德赫亚 扑 库蒂尼奥 次 射做法 英 媒 膜拜',体育
' 山 鹰 沙漠 迷 彩 鹰 标 眼神 真 呆 萌',军事
' 城 记 叶兆言 六朝 人物 南京 南瓜 编者按 城 记 叶兆言 六朝 人物 南京 南瓜',历史
' 韩国 历史 大韩 帝国 政府 发行 首 枚 纪念邮票 韩国 第一 座 斜拉桥 珍 岛 大桥 开通 全长 米 汉城 现 首尔 地武器 号 线 线 开通 韩国 总统 卢泰愚 加盟国 演讲 中 提议 韩 美 俄 中 日 会谈',时事
' 第一 次 轻 奢 感受 卧铺 明早 北京 南京 南京 火汽车站',汽车
' 会计刺客 周末 票房 悬念 登 顶 Ben Affleck 北美 级 电影 首 周 票房 第一 消失 爱人 可喜 可贺',电影
' 完 忘记 原 句 洗 脑',科技
' 陈嘉桦 Ella 陈嘉桦 浑身 劲 這 種 意境 這 種 霸 氣 渾 身 勁 唯 美 氣 質 獨 特 無 翔 字 浑身 劲',综艺娱乐
' 家常 剁椒鱼头 想起 湖南 式 泡 辣椒 胃口 开 转 舌尖 厨房',美食
' 昨天 小牛 搬 新 训练馆 雷泰 训练馆 听 球员 看待 新 训练馆 小牛 两 场 季 前 比赛 牛 周四 迎战 火箭 达拉斯 小牛 秒 拍 视频',体育
' 解放军 团队 天 夜 打破 技术 封锁 外宾 惊叹 太 疯狂 解放军 团队 天 夜 打破 技术 封锁 外宾 惊叹 太 疯狂',军事
' 宋代 物质史 粉 跑 搞 清代 宫廷 物质史 团体 眼里 政治 正确 典型',历史
' 神舟 十一 胡杨 正 艳 黄 勇士 征 九霄 走 中巴汽车 前往 发射场 时 队 中 知 唱 歌唱 祖国 瞬间 几百 齐唱 五星红旗 迎风 飘扬 胜利 歌声 嘹亮 歌声 在场 热泪盈眶 谢谢 中国 航天 谢谢 英勇 中国 航天 员 感动 力量 胡杨 正 艳 黄 勇士 征 九霄',时事
' 欧 系 日 系 摩托 路 测 欧 系 日 系 摩托 路 测',汽车
' 燃 情 系列 蝙蝠 侠 黑暗 骑士 任何人 英雄 做 不起眼 事 普通人 影视 魔王 秒 拍 视频',电影
' 清华 搞 讲座 阶梯 教室 坐 遗憾 进 希望 下次 找 地方',科技
' 還 翻 過 找 點 王大陸TaluWang',综艺娱乐
' 早 刘聋子 贺 记 本来 田螺 清香 出做法 太 晚 清香 关做法 休息 表弟 推荐 津市 爱 吃 家 好几 次 发挥 稳定 津市 牛肉 粉 超 油 刘聋子 出品 不错 贺 记 菜 田螺 吃 清香 遗憾',美食
' 库 里 扣篮 事 随随便便 两 easy',体育
' 张学良 谈 九一八 事变 抵抗 算 振振有词 真 想 明白 道理',军事
' 文宗 祺 嫔 端恪 皇 贵妃 家世 图 家世 孝贞 显 贵妃 牛 贵妃',历史
' 浙江 行政 审审理 白皮书 助推 依法 行政 日前 浙江省 高级 人民法院 全省 法院 行政 案件 司法 审查 情况 文章 省委 识破导 批示 肯定 浙江 省委 书记 省人大 常委会 主任 夏宝龙 批示 白皮书 提 建议 符合 浙江 监督 经验 府 院 人民法院报 官方 微数据 维 码',时事
' Gerat Wine 短时 邂逅 性能 颜值 Speed 汽车 生活 PS3保罗 Top Cars 杭州名汽车青铜路拍小朱 KoroshiyaCAR 跑汽车识破地 全球汽汽车改装资讯 奢侈拍 HCS 豪豪 AM DBS',汽车
' 安利 部 电影 陵园 路口 汤姆 休斯 菲 丽 希 缇 琼斯 拉尔夫 费因斯 马修 古迪 主演 世纪 年代 英国 朋友 整日 喝酒 打架 妹 弗雷迪 想 改变 生活 正 旧时 情人 养 眼 的卡 司 阵容 长 腿 颜值 卖 帅 哥 祝菲 总 生日快乐 站 中 字 剧情 陵园 路口 Cemetery Junction',电影
' 昨日 彭蕾 正式 蚂蚁 金 服 CEO 位置 交给 井 贤 栋 专心 做起 董事长 负责 战略 大局 统筹 决策 马 云 现身 发表 演讲 马云 支付宝 最初 解决 电子 商务 交易 直至 简单 支付 发展 世界 金融界 奇迹 马云 内部 演讲 中 提到 危机感 使命感',科技
' 最新 期 李光洙 池石镇 币 苦 强制 裤子 生活 成 意义 绿色 家族 尽情 开 火汽车 runningman',综艺娱乐
' 喜欢 满天星 右 角',美食
' 球队 圣地亚哥 UCSD 足球场 训练 瓦莱乔 肩 部 挫伤 参加 训练 库里 扣 训 采访 科尔 麦基 机会 chance 球队 第十五',体育
' 神 舟 天 难 微博 热搜 榜 条 关注 度 真 神 舟 高 力量 控制 关注 点 引导 目光 关注 标准 也许 黑手 网友 也许 开会 情况 神 舟 热搜 神 舟 保护费',军事
' 乾隆 清 死对头 袁崇焕 平反 厚待 套 坚定不移 价值 准则 字 概括 忠 袁崇焕忠 好样 袁崇焕 督 师 蓟 辽 敌 尚 忠于 事 深 悯 恻 乾隆 清 死对头 袁崇焕 平反 厚待',历史
' 微 读 京华 今日 头版 第001 版 头版 神 十一 工 况 航天员 状态 白恩培 妻 商人 索要 1500万 手镯 第010 版 要闻 汽车辆 涉 盗 抢 抓捕 租 客 告 神州 租 汽车 索赔 第015 版 北京 法治 奇幻 片 买 奇幻 片 买',时事
' 厉害 普桑 客串 越野汽车 底盘 少 SUV 高 欧玛omar 陈震同学 微博汽汽车 汽汽车营销分析',汽车
' 电影 安利 安利 十二 部 重 口 尺度 欧 美 电影 部 部 级 高 分 极品 片 荒 马 走 谢',电影
' 神 域 全球 乱 象 苹果 砸 脚底 头 久 直 引力 慢慢 恢复 想起 地球 想起 企业 号 拥有 船员 时间 长 足够 想 久 听见 引力 浪潮 名字 契诃夫 地球 爱 思念',科技
' 早安 经历 时光 只能 字里行间 定格 瞬间 记忆 零星 片段 一点一滴 努力 脑海 还原 片段 始终 片段 幸 将来 文 暮 寒晓 钟汉良 错 未来 路 前行',综艺娱乐
' 秋天 约 好友 吃 焖 锅 记 煌 好吃 汁 焖 锅 教程 袭 超级 简单 分钟 学会',美食
' 沃尔夫斯堡 官方 黑金 下课 球队 临时 伊斯梅尔 接任 比赛季 狼 堡 首 轮 胜利 轮 平 负 轮 过后 排名 倒数 第五',体育
' 无限 羡慕 喷气 推进 航模 惹火',军事
' 环球时报 太 对了 关注 订 机票 飞机 晚点 机上 公布 原因 神 舟 号 飞行 流量 管制 活该 南京 南京 禄 口 国际 机场 T2 航站楼 港 路',历史
' 药厂 紧邻 学校 建设 基地 山东 学校 无奈 拟 迁 新址 晚 齐鲁 制药 公司 下辖 天 惠世 公司 发生 泄 爆 事故 齐鲁 制药 公司 董 家 镇 基地 紧邻 山东省 历城 之间 矛盾 焦点 年 该校 师生 周边 居民 天 惠世 公司 周边 空气 污染 投诉 停止 药厂 紧邻 学校 建设 基地 山东 学校 无奈 拟 迁 新址',时事
' 强制 绝路 当初 错 离谱 晚安 跑汽车 资讯 汽汽车 改装 资讯 跑汽车 改装',汽车
' 电影 聊 戏 骨 李明启 塑开发 容嬷嬷 角色 饰演 容嬷嬷 角色 容嬷嬷 写 人物 小传',电影
' 工作 守则 杂乱 中 找到 简单 喧闹 中 找到 和谐 困难 中 发现 机会',科技
' 电影 早安 故事 尝试 事 改变 一生',综艺娱乐
' 放牛 情 迷 踏 彩霞 托 斯卡纳 烹饪 课 锔 彙 啃 戳 敲 炊 嘣 蚺 脞 蔚木 晃 鸬 模 臀 宋颐 嵌 龉 痰 南 埠 糜 敫 卸 Ｒ 槐 咂 烦 约 鹤 龅 朗 槐 吆 茸 殴 诺 淦 嫜 锏 睾 炀 疲 槐 吆 屠 醋 允澜 绺 鞯 氐 笥 鸦 缎 Φ 髻 橙 胙 哿 钡 氖 窍 ρ 糁 械 耐 兴 箍 抗 龋 粼 谛 闹 械 氖 怯 篮 愕 耐 兴 箍 杉 离开 农舍 路上',美食
' 比赛前 球场 散步 喵 星',体育
' 诗 公主 即位 帕 公主 王储 顺便 军官 结婚 岁 算 生 儿子 断 两万三 FIA 浙舵 念 想 人工智能',军事
' 谷歌 自动 搜索 Why European country',历史
' 张献忠 江口 沉银 案 盗掘 故事 父子 上阵 家 口 分 股份 面对 张献忠 宝藏 诱惑 村民 狂热 组建 盗 宝 团伙 眉山市 彭山 区 江口 镇 双江 村 十 名 村民 陆续 带走 江口 深夜 河面 回归 平静 记者 梳理 法院 系统 审理决书 发现',时事
' 拍 客 作战 中国 比赛道 嘉年华 组 LP700 全国 摄影师痞子东 迪拜 AM DBS We汽车纪实',汽车
' 杀手 太 冷 主题曲 shape heart 时隔 多久 听 次 哭 次 里昂 想 爱上',电影
' 职 场 卡 早 周二 卡 签到 留下 句 介绍 天 习惯 第298 天 电 商 卡',科技
' 宋智孝 JTBC 非首脑会谈 下集 嘉宾 懵智 非首脑会谈 直播出 时间 韩国 时间 周一 晚上 北京 时间 周一 晚上 非首脑会谈 E121 预告',综艺娱乐
' 厉害 蛋糕 货 黑 柴 Miku 绝技 超级 影 嘴 嘴 速 逆 天 慢 放 动作 吃 冷 笑话 精选 秒 拍 视频',美食
' 比赛前 踩 场',体育
' 家 收拾 收拾 明天 出发 弱 弱 问 深圳 热',军事
' 随手 拍 成都 成都 博物馆 讲述 成都 历史 地方 解答 成都 成都 地方',历史
' 成都 新闻 四川 考 研 报名 爆满 官方 勿 重复报名 四川 考 研 报名人数 超 十万 四川省 教育 考试院 发 公告 重复报名 考生 上网 取消 重复 报考 考 位 考试院 呼吁 考生 遵守 报名 时 报 招生 单位 课 上网 确认 考 位 考生 系统 随机 确认 考 位',时事
' 金海心 蒙面 唱 翻 唱 林俊杰 可惜 声 线 甜美 慵懒 略带 鼻音 面具 声 声 认 辨识 度 太 高',汽车
' 推荐 部 爽 复仇 类 电影 部 部 剧情 紧凑 报仇 快感 欲罢不能 个个 口碑 经典 片子',电影
' nn 陷入 局部 优 时 选用 凸 函数 激活 函数 知',科技
' 期 RM 错过 紧身衣 诱惑',综艺娱乐
' 酸 秀才 想 美食 记住 地方 美食 良 土 土 探 城 记 成都 美食 兰韩料理 家 成都 名气 韩 料 店 人均 元 食材 新好吃 关键 原料 韩国 本土 味道 正宗 泡菜 南瓜 小菜 自助 吃 馃 対 部 锅 蔬菜 火腿 辛 拉面 配料 元 够 加 酱 料 分量 咸 淡 适中 摇摇',美食
' 问 答 吉鲁 科 斯切尔尼 LOlivier Giroud calls Conor McGregor 吉鲁 选 位 演员 电影 中 扮演 K6 额 喜欢 丹泽尔 华盛顿 吉鲁 长 挺 俩 法国人 唠 唠 法语 猫 王 粉 吉鲁 全程 抛 媚 眼 跳舞',体育
' 轻武器 超级 军事 周 谷歌 眼镜 串 WIFI 功能 自动步枪',军事
' 赫鲁晓夫 何事 批 斯大林 犯 错误 伤 中国人 斯大林 犯 错误 说是 中国 伤 毛 建议 建立 国际 机构 开发 新疆 天然 资源 赫鲁晓夫 何事 批 斯大林 犯 错误 伤 中',历史
